city_key,country,city,preferred_city_query,source_row_count,distinct_club_id_count,distinct_club_name_count,club_ids,club_names,leagues,stadiums,primary_stadium_context_query,primary_club_context_query,legacy_geonames_city_queries,legacy_stadium_queries,legacy_club_queries,existing_club_coord_count,trusted_stadium_hint_coord_count,existing_club_coord_centroid_lat,existing_club_coord_centroid_lon,existing_coordinate_basis_values,untrusted_coordinate_basis_values,existing_coordinate_sources,existing_coordinate_source_urls,data_quality_flags,review_priority,latitude,longitude,geocode_source,geocode_source_url,match_confidence,review_status,review_notes,input_city_lookup_encoding,input_club_baseline_encoding,input_legacy_hybrid_encoding
france__lens__63c3067a,France,Lens,"Lens, France",1,1,1,c_lens_d18e9fd2,Lens,Ligue 1,Stade Bollaert-Delelis,"Stade Bollaert-Delelis, Lens, France","Lens, Lens, France",,,,1,1,50.4329,2.81491,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q854122,,medium,50.43302,2.82791,geonames_searchJSON,https://www.geonames.org/3003093,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Lens'; admin 'Hauts-de-France'; feature PPLA3; population 38265; 0.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
mexico__leon__a79bebbf,Mexico,León,"León, Mexico",1,1,1,c_leon_e09d3468,Club León,Liga MX,Estadio León,"Estadio León, León, Mexico","Club León, León, Mexico","Len, Mexico","Estadio Len, Len, Mexico","LeÃ³n, Len, Mexico",0,0,,,,,wikidata_step6,,,medium,21.12183,-101.68253,geonames_searchJSON,https://www.geonames.org/9010779,medium,ready_for_geocoding_no_local_hints,GeoNames name_equals match; selected 'León'; admin 'Durango'; feature PPL; top-vs-next score margin 0.0; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Manual correction to current values.,utf-8-sig,latin-1,utf-8-sig
spain__valencia__f4b67044,Spain,Valencia,"Valencia, Spain",2,2,2,c_levante_1173db37 | c_valencia_b00a061d,Levante UD | Valencia CF,La Liga,Estadi Ciutat de València | Mestalla Stadium,"Estadi Ciutat de València, Valencia, Spain","Levante UD, Valencia, Spain","Valencia, Spain","Estadi Ciutat de Valncia, Valencia, Spain | Mestalla Stadium, Valencia, Spain","Levante, Valencia, Spain | Valencia, Valencia, Spain",2,2,39.484722,-0.36125,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q1122715 | https://www.wikidata.org/wiki/Q202762,multiple_clubs_same_city_country | multiple_stadium_contexts,medium,39.47391,-0.37966,geonames_searchJSON,https://www.geonames.org/2509954,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Valencia'; admin 'Valencia'; feature PPLA; population 824340; 2.0 km from trusted local centroid; top-vs-next score margin 101.7; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
france__villeneuve-d-ascq__92b50db3,France,Villeneuve-d'Ascq,"Villeneuve-d'Ascq, France",1,1,1,c_lille_5e95484f,Lille,Ligue 1,Pierre Mauroy Stadium,"Pierre Mauroy Stadium, Villeneuve-d'Ascq, France","Lille, Villeneuve-d'Ascq, France",,,,1,1,50.611962,3.130631,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q1410402,,medium,50.61669,3.16664,geonames_searchJSON,https://www.geonames.org/6543862,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Villeneuve-d'Ascq'; admin 'Hauts-de-France'; feature PPL; population 62400; 2.6 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
france__lorient__898a3820,France,Lorient,"Lorient, France",1,1,1,c_lorient_1d133ad3,FC Lorient,Ligue 1,Stade du Moustoir,"Stade du Moustoir, Lorient, France","FC Lorient, Lorient, France","Lorient, France","Stade du Moustoir, Lorient, France","Lorient, Lorient, France",0,0,,,,,wikidata_step6,,,medium,47.74817,-3.37177,geonames_searchJSON,https://www.geonames.org/2997577,high,ready_for_geocoding_no_local_hints,GeoNames name_equals match; selected 'Lorient'; admin 'Bretagne'; feature PPLA3; population 58112; top-vs-next score margin 101.3; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
bulgaria__razgrad__8e28470b,Bulgaria,Razgrad,"Razgrad, Bulgaria",1,1,1,c_ludogorets_razgrad_596a7c7c,Ludogorets Razgrad,First Professional Football League,Huvepharma Arena,"Huvepharma Arena, Razgrad, Bulgaria","Ludogorets Razgrad, Razgrad, Bulgaria",,,,1,1,43.53361111,26.5275,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q3625171,,medium,43.53331,26.51849,geonames_searchJSON,https://www.geonames.org/727696,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Razgrad'; admin 'Област Разград'; feature PPLA; population 28931; 0.7 km from trusted local centroid; top-vs-next score margin 62.4; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
switzerland__lugano__232d3f73,Switzerland,Lugano,"Lugano, Switzerland",1,1,1,c_lugano_b8a83086,FC Lugano,Swiss Super League,AIL Arena,"AIL Arena, Lugano, Switzerland","FC Lugano, Lugano, Switzerland",,,,1,1,46.0230878,8.9601204,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q140038602,,medium,46.01008,8.96004,geonames_searchJSON,https://www.geonames.org/2659836,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Lugano'; admin 'Tessin'; feature PPLA2; population 63185; 1.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
france__decines-charpieu__ecfab9d1,France,Décines-Charpieu,"Décines-Charpieu, France",1,1,1,c_lyon_8ff8803d,Olympique Lyonnais,Ligue 1,Parc Olympique Lyonnais,"Parc Olympique Lyonnais, Décines-Charpieu, France","Olympique Lyonnais, Décines-Charpieu, France","Dcines-Charpieu, France","Parc Olympique Lyonnais, Dcines-Charpieu, France","Lyon, Dcines-Charpieu, France",1,1,45.765224,4.982131,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q8507,,medium,45.76873,4.95883,geonames_searchJSON,https://www.geonames.org/3021662,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Décines-Charpieu'; admin 'Rhône-Alpes'; feature PPL; population 24674; 1.8 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
israel__haifa__41b2b89e,Israel,Haifa,"Haifa, Israel",1,1,1,c_maccabi_haifa_f1b6b507,Maccabi Haifa,Israeli Premier League,Sammy Ofer Stadium,"Sammy Ofer Stadium, Haifa, Israel","Maccabi Haifa, Haifa, Israel","Haifa, Israel","Sammy Ofer Stadium, Haifa, Israel","Maccabi Haifa, Haifa, Israel",1,1,32.78311111,34.96516667,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q2899864,,medium,32.81303,34.99928,geonames_searchJSON,https://www.geonames.org/294801,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Haifa'; admin 'חיפה'; feature PPLA; population 285316; 4.6 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
israel__tel-aviv__5890c5c0,Israel,Tel Aviv,"Tel Aviv, Israel",1,1,1,c_maccabi_tel_aviv_8adccf32,Maccabi Tel Aviv F.C.,Israeli Premier League,Bloomfield Stadium,"Bloomfield Stadium, Tel Aviv, Israel","Maccabi Tel Aviv F.C., Tel Aviv, Israel","Tel Aviv, Israel","Bloomfield Stadium, Tel Aviv, Israel","Maccabi Tel Aviv, Tel Aviv, Israel",1,1,32.05173,34.76148,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q130150,,medium,32.08088,34.78057,geonames_searchJSON,https://www.geonames.org/293397,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Tel Aviv'; admin 'תל אביב'; feature PPLA; population 432892; 3.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
japan__machida__c9ff6e9e,Japan,Machida,"Machida, Japan",1,1,1,c_machida_zelvia_de40ad9f,Machida Zelvia,J1 League,Machida Athletic Stadium,"Machida Athletic Stadium, Machida, Japan","Machida Zelvia, Machida, Japan",,,,1,1,35.5925,139.438889,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q6723564,,medium,35.54028,139.45083,geonames_searchJSON,https://www.geonames.org/1857871,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Machida'; admin '東京都'; feature PPLA2; population 431079; 5.9 km from trusted local centroid; top-vs-next score margin 39.9; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
germany__mainz__6de7f83d,Germany,Mainz,"Mainz, Germany",1,1,1,c_mainz_05_a2ff4aed,1. FSV Mainz 05,Bundesliga,Mewa Arena,"Mewa Arena, Mainz, Germany","1. FSV Mainz 05, Mainz, Germany","Mainz, Germany","Mewa Arena, Mainz, Germany","Mainz 05, Mainz, Germany",1,1,50.000833,8.245556,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q835763,,medium,49.98185,8.28008,geonames_searchJSON,https://www.geonames.org/2874225,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Mainz'; admin 'Rheinland-Pfalz'; feature PPLA; population 217123; 3.2 km from trusted local centroid; top-vs-next score margin 100.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
iran__bandar-e-anzali__de5ec006,Iran,Bandar-e Anzali,"Bandar-e Anzali, Iran",1,1,1,c_malavan_5031d9ab,Malavan,Persian Gulf Pro League,Sirous Ghayeghran Arena,"Sirous Ghayeghran Arena, Bandar-e Anzali, Iran","Malavan, Bandar-e Anzali, Iran",,,,1,1,37.465615,49.455385,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q6320826,,medium,37.47318,49.45785,geonames_searchJSON,https://www.geonames.org/141679,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Bandar-e Anzalī'; admin 'گیلان‎'; feature PPLA2; population 110826; 0.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
spain__palma__92a09a72,Spain,Palma,"Palma, Spain",1,1,1,c_mallorca_283c2cf0,Mallorca,LaLiga 2,Estadi Mallorca Son Moix,"Estadi Mallorca Son Moix, Palma, Spain","Mallorca, Palma, Spain",,,,1,1,39.59,2.63,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q276163,,medium,39.56939,2.65024,geonames_searchJSON,https://www.geonames.org/2512989,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Palma'; admin 'Baleares'; feature PPLA; population 438234; 2.9 km from trusted local centroid; top-vs-next score margin 185.9; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
sweden__malmo__053b2c1a,Sweden,Malmö,"Malmö, Sweden",1,1,1,c_malmo_81e0c3a3,Malmö FF,Allsvenskan,Eleda Stadion,"Eleda Stadion, Malmö, Sweden","Malmö FF, Malmö, Sweden",,,,1,1,55.58361111,12.98777778,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q867234,,medium,55.60587,13.00073,geonames_searchJSON,https://www.geonames.org/2692969,low,ready_for_geocoding_with_local_hints,"Manual city correction retained for Malmö, Sweden.",utf-8-sig,latin-1,utf-8-sig
south-africa__pretoria__4f0a3cb5,South Africa,Pretoria,"Pretoria, South Africa",1,1,1,c_mamelodi_sundowns_5ad1de31,Mamelodi Sundowns,South African Premier Division,Loftus Versfeld Stadium,"Loftus Versfeld Stadium, Pretoria, South Africa","Mamelodi Sundowns, Pretoria, South Africa",,,,1,1,-25.753189,28.223014,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q181398,,medium,-25.74486,28.18783,geonames_searchJSON,https://www.geonames.org/964137,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Pretoria'; admin 'IGauteng'; feature PPLC; population 2112693; 3.6 km from trusted local centroid; top-vs-next score margin 104.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
england__manchester__293f4384,England,Manchester,"Manchester, England",1,1,1,c_manchester_city_446c8158,Manchester City F.C.,Premier League,City of Manchester Stadium,"City of Manchester Stadium, Manchester, England","Manchester City F.C., Manchester, England","Manchester, United Kingdom","Etihad Stadium, Manchester, United Kingdom","Manchester City, Manchester, United Kingdom",1,1,53.48305556,-2.20027778,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q48159,,medium,53.48095,-2.23743,geonames_searchJSON,https://www.geonames.org/2643123,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Manchester'; admin 'England'; feature PPLA2; population 568996; 2.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
england__trafford__3ccf89e7,England,Trafford,"Trafford, England",1,1,1,c_manchester_united_f05b841f,Manchester United F.C.,Premier League,Old Trafford,"Old Trafford, Trafford, England","Manchester United F.C., Trafford, England","Trafford, United Kingdom","Old Trafford, Trafford, United Kingdom","Manchester United, Trafford, United Kingdom",1,1,53.46305556,-2.29138889,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q83457,,medium,53.46986,-2.32704,geonames_searchJSON,https://www.geonames.org/6691245,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Trafford'; admin 'England'; feature PPLX; 2.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
honduras__san-pedro-sula__a71e4f65,Honduras,San Pedro Sula,"San Pedro Sula, Honduras",1,1,1,c_marathon_947eb4c4,C.D. Marathón,Liga Nacional de Fútbol de Honduras,Yankel Rosenthal Stadium,"Yankel Rosenthal Stadium, San Pedro Sula, Honduras","C.D. Marathón, San Pedro Sula, Honduras","San Pedro Sula, Honduras","Yankel Rosenthal Stadium, San Pedro Sula, Honduras","Marathn, San Pedro Sula, Honduras",0,0,,,,,wikidata_step6,,,medium,15.50585,-88.02588,geonames_searchJSON,https://www.geonames.org/3601782,high,ready_for_geocoding_no_local_hints,GeoNames name_equals match; selected 'San Pedro Sula'; admin 'Departamento de Cortés'; feature PPLA; population 801259; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
france__marseille__e51eaf2c,France,Marseille,"Marseille, France",1,1,1,c_marseille_8a6a0f84,Marseille,Ligue 1,Stade Vélodrome,"Stade Vélodrome, Marseille, France","Marseille, Marseille, France",,,,1,1,43.269241,5.394907,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q202150,,medium,43.29695,5.38107,geonames_searchJSON,https://www.geonames.org/2995469,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Marseille'; admin 'Provence-Alpes-Côte d'Azur'; feature PPLA; population 877215; 3.3 km from trusted local centroid; top-vs-next score margin 177.8; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
mexico__mazatlan__0bc2ee86,Mexico,Mazatlán,"Mazatlán, Mexico",1,1,1,c_mazatlan_b76304f0,Mazatlán F.C.,Liga MX,Estadio El Encanto,"Estadio El Encanto, Mazatlán, Mexico","Mazatlán F.C., Mazatlán, Mexico","Mazatln, Mexico","Estadio El Encanto, Mazatln, Mexico","Mazatln, Mazatln, Mexico",0,0,,,,,wikidata_step6,,,medium,23.22163,-106.41885,geonames_searchJSON,https://www.geonames.org/3996322,medium,ready_for_geocoding_no_local_hints,GeoNames name_equals match; selected 'Mazatlán'; admin 'Sinaloa'; feature PPLA2; population 381583; top-vs-next score margin 8.6; spot-check recommended before promoting to final club coordinates; HTTP fallback was used because the GeoNames HTTPS certificate failed verification. NOTE: Verified.,utf-8-sig,latin-1,utf-8-sig
australia__melbourne__9da5b18f,Australia,Melbourne,"Melbourne, Australia",2,2,2,c_melbourne_city_04bdf721 | c_melbourne_victory_7173b295,Melbourne City FC | Melbourne Victory FC,A-League Men,Melbourne Rectangular Stadium,"Melbourne Rectangular Stadium, Melbourne, Australia","Melbourne City FC, Melbourne, Australia","Melbourne, Australia","Melbourne Rectangular Stadium, Melbourne, Australia","Melbourne City, Melbourne, Australia | Melbourne Victory, Melbourne, Australia",2,2,-37.83277789,144.9744445,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q1381223 | https://www.wikidata.org/wiki/Q14935190,multiple_clubs_same_city_country,medium,-37.814,144.96332,geonames_searchJSON,https://www.geonames.org/2158177,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Melbourne'; admin 'Victoria'; feature PPLA; population 5350705; 2.3 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
england__middlesbrough__8e6060ad,England,Middlesbrough,"Middlesbrough, England",1,1,1,c_middlesbrough_8a024275,Middlesbrough F.C.,EFL Championship,Riverside Stadium,"Riverside Stadium, Middlesbrough, England","Middlesbrough F.C., Middlesbrough, England","Middlesbrough, England","Riverside Stadium, Middlesbrough, England","Middlesbrough, Middlesbrough, England",1,1,54.57833333,-1.21694444,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q822886,,medium,54.57623,-1.23483,geonames_searchJSON,https://www.geonames.org/2642607,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Middlesbrough'; admin 'England'; feature PPLA2; population 142707; 1.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
united-states__saint-paul__affdc13e,United States,Saint Paul,"Saint Paul, United States",1,1,1,c_minnesota_united_ec79d898,Minnesota United FC,Major League Soccer,Allianz Field,"Allianz Field, Saint Paul, United States","Minnesota United FC, Saint Paul, United States","Saint Paul, United States","Allianz Field, Saint Paul, United States","Minnesota United, Saint Paul, United States",1,1,44.9528,-93.1651,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q22096631,,medium,44.94441,-93.09327,geonames_searchJSON,https://www.geonames.org/5045360,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Saint Paul'; admin 'Minnesota'; feature PPLA; population 303176; 5.7 km from trusted local centroid; top-vs-next score margin 87.4; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
